anzsic_code,anzsic_desc,class_code,class_desc,group_code,group_desc,subdivision_code,subdivision_desc,division_code,division_desc,class_exclusions
C1140_07,Canned Rice Preparations Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_08,Canned Spaghetti Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_09,"Cereal Based Health, Invalid or Baby Food Manufacturing",1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_10,Chutney or Relish Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_11,Desiccated Coconut Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_12,Dehydrated or Evaporated Fruit Manufacturing (Excl Sun-dried),1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_13,Fruit Drying Manufacturing (Excl Sun Drying),1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_14,Fruit Juice Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_15,"Fruit Pulp, Puree or Spread Manufacturing",1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_16,Fruit Salad Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_17,Frozen Fruit Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_18,"Jam Manufacturing (Incl Conserves, Jellies or Fruit spreads)",1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_19,Canned or Bottled Fruit Manufacturing ,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
C1140_20,Vegetable Juices or Soups Manufacturing,1140,Fruit and Vegetable Processing,114,Fruit and Vegetable Processing,11,Food Product Manufacturing,C,Manufacturing,"manufacturing potato crisps or corn chips are included in Class 1191 Potato, Corn and Other Crisp Manufacturing | manufacturing fruit drinks, less than 100 percent pure or concentrated, are included in Class 1211 Soft Drink, Cordial and Syrup Manufacturing | manufacturing wine vinegar are included in Class 1214 Wine and Other Alcoholic Beverage Manufacturing | manufacturing Worcestershire sauce are included in Class 1199 Other Food Product Manufacturing n.e.c. | packing fresh fruit are included in 7320 Packaging Services | manufacturing milk-based infant formula and food are included in Class 1133 Cheese and Other Dairy Product Manufacturing | sun drying fruit are included in the appropriate classes of Group 013 Fruit and Tree Nut Growing."
